ICD10-A26;    Erysipeloid;1481;e;1804;e;1348;e;1416;e;1277;e;1104;e;1007;e;776;e;1148;e;1102;e
ICD10-A27;    Leptospirose;1205;e;855;e;782;e;1188;e;984;e;1291;e;914;e;1173;e;650;e;1324;e
ICD10-A28;    Sonstige bakterielle Zoonosen, ao.nicht klass.;2566;e;2715;e;2711;e;3232;e;3026;e;3133;e;2877;e;2369;e;2425;e;2536;e
ICD10-A30-A49;  Sonstige bakterielle Krankheiten;2208432;e;2278932;e;2412773;e;2413592;e;2472332;e;2530399;e;1815287;e;1698312;e;1771060;e;2012025;e
ICD10-A30;    Lepra (Aussatz);113;e;31;e;78;e;119;e;10;e;98;e;15;e;39;e;22;e;116;e
ICD10-A31;    Infektion durch sonstige Mykobakterien;12753;e;11696;e;12334;e;11308;e;12349;e;12902;e;10701;e;11001;e;10377;e;10692;e
ICD10-A32;    Listeriose;8890;e;7166;e;8790;e;9194;e;8486;e;7037;e;5909;e;6181;e;6969;e;7522;e
ICD10-A33;    Tetanus neonatorum;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A34;    Tetanus während Schwangerschaft,Geburt, Wochenbett;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A35;    Sonstiger Tetanus;446;e;327;e;178;e;3;e;173;e;258;e;62;e;396;e;87;e;306;e
ICD10-A36;    Diphtherie;55;e;136;e;48;e;128;e;94;e;24;e;62;e;60;e;597;e;622;e
ICD10-A37;    Keuchhusten;6180;e;5275;e;7472;e;8188;e;5983;e;4512;e;1859;e;581;e;699;e;1599;e
ICD10-A38;    Scharlach;2349;e;2139;e;2383;e;1857;e;2134;e;2061;e;886;e;486;e;1228;e;4279;e
ICD10-A39;    Meningokokkeninfektion;4340;e;4169;e;4854;e;4191;e;4217;e;3869;e;2132;e;864;e;1581;e;3690;e
ICD10-A40;    Streptokokkensepsis;144932;e;159988;e;174209;e;183350;e;187160;e;200094;e;94576;e;73364;e;78287;e;114968;e
ICD10-A41;    Sonstige Sepsis;1337299;e;1402117;e;1457572;e;1448501;e;1473879;e;1495497;e;841481;e;749378;e;762613;e;799571;e
ICD10-A42;    Aktinomykose;3188;e;2358;e;2699;e;2351;e;2850;e;2718;e;2159;e;1780;e;1618;e;1829;e
ICD10-A43;    Nokardiose;648;e;1058;e;1170;e;927;e;1246;e;786;e;1065;e;1151;e;707;e;1004;e
ICD10-A44;    Bartonellose;306;e;272;e;175;e;110;e;247;e;208;e;113;e;81;e;41;e;176;e
ICD10-A46;    Erysipel (Wundrose);556210;e;538134;e;582248;e;581501;e;595747;e;607237;e;517486;e;482341;e;508182;e;594724;e
ICD10-A48;    Sonstige bakterielle Krankheiten, ao.nicht klass.;14725;e;14859;e;15929;e;18746;e;20647;e;22017;e;22679;e;24290;e;24165;e;29081;e
ICD10-A49;    Bakterielle Infektion nicht näher bez.Lokalisation;115997;e;129207;e;142634;e;143118;e;157110;e;171081;e;314102;e;346319;e;373887;e;441846;e
ICD10-A50-A64;  Infektionen, vorw.d. Geschlechtsverkehr übertragen;16895;e;15882;e;16057;e;15888;e;15078;e;14590;e;12667;e;11270;e;12032;e;12941;e
ICD10-A50;    Syphilis connata;173;e;175;e;162;e;216;e;255;e;84;e;196;e;123;e;105;e;94;e
ICD10-A51;    Frühsyphilis;1716;e;1259;e;1315;e;1200;e;1062;e;956;e;1165;e;751;e;894;e;919;e
ICD10-A52;    Spätsyphilis;4825;e;4056;e;4264;e;4207;e;4259;e;3560;e;3579;e;3166;e;2910;e;3798;e
ICD10-A53;    Sonstige und nicht näher bezeichnete Syphilis;955;e;1017;e;787;e;728;e;645;e;713;e;516;e;485;e;416;e;572;e
ICD10-A54;    Gonokokkeninfektion;673;e;762;e;778;e;746;e;700;e;871;e;560;e;581;e;1005;e;1039;e
ICD10-A55;    Lymphogranuloma inguinale (venereum) d. Chlamydien;96;e;53;e;136;e;58;e;59;e;92;e;74;e;40;e;55;e;59;e
ICD10-A56;    Sonst. d. Geschlechtsverkehr übertr. Chlamydienkh.;1978;e;1748;e;1628;e;1484;e;1501;e;1254;e;1266;e;1025;e;1135;e;1026;e
ICD10-A57;    Ulcus molle (venereum);93;e;165;e;43;e;22;e;16;e;170;e;49;e;33;e;8;e;12;e
ICD10-A58;    Granuloma venereum (inguinale);11;e;8;e;25;e;11;e;20;e;7;e;8;e;16;e;20;e;19;e
ICD10-A59;    Trichomoniasis;51;e;60;e;51;e;42;e;24;e;72;e;49;e;35;e;13;e;44;e
ICD10-A60;    Infektionen d.Anogenitalbereichs durch Herpesviren;6293;e;6504;e;6837;e;7131;e;6492;e;6732;e;5168;e;4873;e;5398;e;5288;e
ICD10-A63;    Sonst. vorwiegend d.Geschlechtsverk.übertr.Krankh.;23;e;62;e;29;e;37;e;20;e;69;e;23;e;125;e;54;e;67;e
ICD10-A64;    Durch Geschlechtsverkehr übertragene Krankheiten;8;e;13;e;2;e;6;e;25;e;10;e;14;e;17;e;19;e;4;e
ICD10-A65-A69;  Sonstige Spirochätenkrankheiten;55597;e;48167;e;58545;e;56618;e;58892;e;51215;e;47277;e;48722;e;46053;e;49698;e
ICD10-A65;    Nichtvenerische Syphilis;-;;-;;-;;-;;3;e;-;;4;e;-;;-;;-;
ICD10-A66;    Frambösie;36;e;8;e;-;;3;e;2;e;-;;-;;-;;-;;1;e
ICD10-A67;    Pinta (Carate);-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A68;    Rückfallfieber;168;e;499;e;161;e;222;e;195;e;110;e;145;e;130;e;119;e;87;e
ICD10-A69;    Sonstige Spirochäteninfektionen;55393;e;47660;e;58384;e;56393;e;58692;e;51105;e;47128;e;48592;e;45934;e;49610;e
ICD10-A70-A74;  Sonstige Krankheiten durch Chlamydien;1386;e;1003;e;1040;e;1130;e;1018;e;818;e;728;e;587;e;601;e;403;e
ICD10-A70;    Infektionen durch Chlamydia psittaci;176;e;100;e;61;e;67;e;38;e;73;e;124;e;75;e;37;e;63;e
ICD10-A71;    Trachom;-;;-;;-;;3;e;2;e;-;;-;;-;;-;;-;
ICD10-A74;    Sonstige Krankheiten durch Chlamydien;1210;e;903;e;979;e;1060;e;978;e;745;e;604;e;512;e;564;e;340;e
ICD10-A75-A79;  Rickettsiosen;1174;e;1015;e;1428;e;850;e;654;e;795;e;591;e;519;e;351;e;501;e
ICD10-A75;    Fleckfieber;30;e;18;e;38;e;32;e;30;e;13;e;6;e;19;e;26;e;28;e
ICD10-A77;    Zeckenbissfieber (Rickettsiosen, d.Zecken übertr.);44;e;51;e;92;e;36;e;59;e;53;e;45;e;27;e;36;e;25;e
ICD10-A78;    Q-Fieber;908;e;840;e;1203;e;718;e;484;e;674;e;502;e;450;e;285;e;364;e
ICD10-A79;    Sonstige Rickettsiosen;192;e;106;e;95;e;64;e;81;e;55;e;38;e;23;e;4;e;84;e
ICD10-A80-A89;  Virusinfektionen des Zentralnervensystems;49719;e;47617;e;52748;e;50563;e;54214;e;49259;e;42519;e;37814;e;44907;e;46626;e
ICD10-A80;    Akute Poliomyelitis (Spinale Kinderlähmung);138;e;15;e;11;e;2;e;1;e;7;e;21;e;-;;46;e;2;e
ICD10-A81;    Atypische Virus-Infektionen d.Zentralnervensystems;10049;e;9998;e;10765;e;10115;e;9834;e;9297;e;8054;e;8406;e;9372;e;10650;e
ICD10-A82;    Tollwut (Rabies);7;e;-;;3;e;-;;15;e;6;e;-;;-;;-;;4;e
ICD10-A83;    Virusenzephalitis, durch Moskitos übertragen;12;e;-;;42;e;-;;67;e;37;e;-;;94;e;17;e;17;e
ICD10-A84;    Virusenzephalitis, durch Zecken übertragen;4899;e;3762;e;5618;e;7638;e;7473;e;5653;e;10781;e;8056;e;9841;e;8048;e
ICD10-A85;    Sonstige Virusenzephalitis, ao.nicht klass.;3118;e;2935;e;3078;e;3004;e;2445;e;2803;e;2059;e;2167;e;2990;e;2886;e
ICD10-A86;    Virusenzephalitis, nicht näher bezeichnet;8524;e;9066;e;9217;e;8136;e;8787;e;8866;e;8640;e;7668;e;8502;e;7190;e
ICD10-A87;    Virusmeningitis;22580;e;21581;e;23783;e;21405;e;25254;e;22297;e;12816;e;11236;e;13861;e;17590;e
ICD10-A88;    Sonstige Virusinfektionen des Zentralnervensystems;256;e;170;e;181;e;212;e;244;e;199;e;56;e;122;e;231;e;185;e
ICD10-A89;    Virusinfektion des Zentralnervensystems, n.n.bez.;136;e;90;e;50;e;51;e;94;e;94;e;92;e;65;e;47;e;54;e
ICD10-A90-A99;  Athropoden-Virus-Kh. u. virales hämorrhag.Fieber;3934;e;5370;e;3090;e;9972;e;2327;e;10770;e;2206;e;9490;e;1437;e;3414;e
ICD10-A90;    Dengue-Fieber (Klassische Dengue);909;e;961;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A91;    Hämorrhagisches Dengue-Fieber;7;e;39;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A92;    Sonstige durch Moskitos übertragene Viruskrankh.;101;e;44;e;26;e;100;e;162;e;303;e;136;e;47;e;119;e;146;e
ICD10-A93;    Sonst. durch Arthropoden übertragene Viruskrankh.;19;e;7;e;23;e;13;e;10;e;14;e;3;e;9;e;22;e;34;e
ICD10-A94;    Durch Arthropoden übertrag. Viruskrankh., n.n.bez.;5;e;5;e;36;e;124;e;17;e;29;e;-;;2;e;2;e;22;e
ICD10-A95;    Gelbfieber;1;e;-;;4;e;-;;143;e;-;;-;;-;;-;;3;e
ICD10-A96;    Hämorrhagisches Fieber durch Arenaviren;4;e;-;;36;e;4;e;-;;8;e;-;;-;;5;e;-;
ICD10-A97;    Dengue;-;;-;;1134;e;1017;e;713;e;1533;e;239;e;81;e;441;e;1077;e
ICD10-A98;    Sonst. hämorrhagische Viruskrankh.,ao.nicht klass.;2865;e;4299;e;1801;e;8714;e;1278;e;8875;e;1827;e;9351;e;848;e;2128;e
ICD10-A99;    Nicht näher bez. hämorrhagische Viruskrankheit;23;e;15;e;30;e;-;;4;e;8;e;1;e;-;;-;;4;e
ICD10-B00-B09;  Virusinfektionen,gekennz.d.Haut-/Schleimhautläsion;262143;e;266007;e;278499;e;278697;e;284449;e;291578;e;247797;e;246665;e;239632;e;248400;e
ICD10-B00;    Infektionen durch Herpesviren (Herpes simplex);46672;e;46963;e;49422;e;47757;e;50673;e;48242;e;42316;e;41583;e;42333;e;46231;e
ICD10-B01;    Varizellen (Windpocken);8480;e;11924;e;10392;e;9295;e;9339;e;9775;e;8147;e;7501;e;6716;e;6924;e
ICD10-B02;    Zoster (Herpes zoster);189225;e;191075;e;203452;e;204610;e;210509;e;219716;e;188707;e;187867;e;181270;e;187009;e
ICD10-B03;    Pocken;-;;4;e;-;;-;;6;e;-;;-;;-;;-;;-;
ICD10-B04;    Affenpocken;-;;-;;-;;-;;-;;-;;-;;-;;975;e;23;e
ICD10-B05;    Masern;1135;e;2579;e;918;e;2309;e;1254;e;1044;e;191;e;31;e;69;e;151;e
ICD10-B06;    Röteln (Rubeola, Rubella);55;e;36;e;41;e;39;e;54;e;52;e;27;e;11;e;9;e;22;e
ICD10-B07;    Viruswarzen;2487;e;2248;e;2173;e;2104;e;1800;e;1785;e;1118;e;1005;e;896;e;939;e
ICD10-B08;    Sonst. Virusinfektionen Haut-/Schleimhautläsionen;12150;e;9420;e;10452;e;10943;e;9270;e;9209;e;6402;e;7800;e;6508;e;6114;e
ICD10-B09;    N.n.bez. Virusinfektion Haut-/Schleimhautläsionen;1939;e;1758;e;1649;e;1640;e;1544;e;1755;e;889;e;867;e;856;e;987;e
ICD10-B15-B19;  Virushepatitis;19528;e;20037;e;21875;e;23889;e;22924;e;22031;e;17755;e;16257;e;17881;e;20080;e
ICD10-B15;    Akute Virushepatitis A;2424;e;3470;e;3001;e;4408;e;4130;e;3169;e;1970;e;2274;e;2556;e;2801;e
ICD10-B16;    Akute Virushepatitis B;4143;e;3910;e;3674;e;3177;e;2585;e;2757;e;2212;e;1967;e;1922;e;2071;e
ICD10-B17;    Sonstige akute Virushepatitis;6144;e;7096;e;9909;e;11620;e;12392;e;12854;e;10874;e;9465;e;10849;e;12326;e
ICD10-B18;    Chronische Virushepatitis;6477;e;5297;e;4978;e;4366;e;3451;e;2833;e;2344;e;2238;e;2194;e;2523;e
ICD10-B19;    Nicht näher bezeichnete Virushepatitis;340;e;264;e;313;e;318;e;366;e;418;e;355;e;313;e;360;e;359;e
ICD10-B20-B24;  HIV-Krankheit;14263;e;13746;e;13835;e;12482;e;14321;e;13777;e;11347;e;10719;e;11457;e;12227;e
ICD10-B20;    Infektiöse u.parasitäre Krankh.infolge HIV-Krankh.;6260;e;4522;e;5954;e;6384;e;6826;e;6530;e;5659;e;5433;e;5164;e;5184;e
ICD10-B21;    Bösartige Neubildungen infolge HIV-Krankheit;656;e;429;e;348;e;438;e;641;e;521;e;274;e;125;e;499;e;290;e
ICD10-B22;    Sonst. näher bezeichn. Krankheiten infolge HIV-Kh.;3786;e;4254;e;3560;e;2519;e;3414;e;3614;e;3255;e;2886;e;3338;e;3549;e
ICD10-B23;    Sonstige Krankheitszustände infolge HIV-Krankheit;1726;e;2643;e;1946;e;1429;e;1954;e;1977;e;1064;e;1296;e;1380;e;1812;e
ICD10-B24;    Nicht näher bezeichnete HIV-Krankheit;1835;e;1898;e;2027;e;1712;e;1486;e;1135;e;1095;e;979;e;1076;e;1392;e
ICD10-B25-B34;  Sonstige Viruskrankheiten;115110;e;115166;e;114128;e;116382;e;115104;e;110288;e;122399;e;181087;e;242107;e;115749;e
ICD10-B25;    Zytomegalie;29363;e;28976;e;28663;e;29164;e;27758;e;28952;e;25049;e;22446;e;19737;e;21249;e
ICD10-B26;    Mumps;616;e;418;e;550;e;366;e;365;e;195;e;150;e;136;e;240;e;231;e
ICD10-B27;    Infektiöse Mononukleose;40242;e;40065;e;37639;e;40474;e;38342;e;37152;e;26562;e;26477;e;30427;e;32347;e
ICD10-B30;    Viruskonjunktivitis;259;e;164;e;154;e;144;e;133;e;151;e;71;e;63;e;66;e;185;e
ICD10-B33;    Sonstige Viruskrankheiten, ao. nicht klassifiziert;2868;e;2642;e;1418;e;1684;e;1673;e;2012;e;3925;e;6053;e;6648;e;2414;e
ICD10-B34;    Viruskrankheit nicht näher bezeichn. Lokalisation;41762;e;42901;e;45704;e;44550;e;46833;e;41826;e;66642;e;125912;e;184989;e;59323;e
ICD10-B35-B49;  Mykosen;112755;e;118018;e;108088;e;102095;e;99058;e;114435;e;95849;e;91249;e;88558;e;101525;e
ICD10-B35;    Dermatophytose (Tinea);3023;e;2820;e;3226;e;3346;e;2843;e;2942;e;2514;e;2627;e;2348;e;3017;e
ICD10-B36;    Sonstige oberflächliche Mykosen;379;e;444;e;384;e;351;e;369;e;387;e;268;e;263;e;348;e;356;e
ICD10-B37;    Kandidose;78302;e;78293;e;72091;e;65691;e;62869;e;61725;e;47670;e;44046;e;44775;e;48195;e
ICD10-B38;    Kokzidioidomykose;58;e;80;e;3;e;80;e;57;e;11;e;-;;35;e;21;e;44;e
ICD10-B39;    Histoplasmose;84;e;140;e;97;e;50;e;93;e;138;e;196;e;129;e;24;e;285;e
ICD10-B40;    Blastomykose;-;;6;e;3;e;6;e;-;;-;;-;;-;;-;;52;e
ICD10-B41;    Parakokzidioidomykose;-;;-;;-;;-;;4;e;-;;-;;-;;-;;-;
ICD10-B42;    Sporotrichose;18;e;-;;1;e;14;e;-;;-;;18;e;23;e;20;e;-;
ICD10-B43;    Chromomykose und chromomykotischer Abszess;111;e;105;e;1;e;22;e;100;e;83;e;12;e;3;e;136;e;20;e
ICD10-B44;    Aspergillose;27121;e;31388;e;27975;e;27885;e;29365;e;25514;e;21325;e;21024;e;19375;e;25987;e
ICD10-B45;    Kryptokokkose;1887;e;1715;e;1125;e;2354;e;1144;e;1406;e;1887;e;1193;e;1450;e;1757;e
ICD10-B46;    Zygomykose;331;e;926;e;1260;e;465;e;741;e;407;e;619;e;567;e;633;e;894;e
ICD10-B47;    Myzetom;138;e;203;e;127;e;166;e;192;e;179;e;222;e;102;e;187;e;57;e
ICD10-B48;    Sonstige Mykosen, anderenorts nicht klassifiziert;544;e;983;e;774;e;872;e;594;e;20976;e;20526;e;20558;e;18613;e;20247;e
ICD10-B49;    Nicht näher bezeichnete Mykose;759;e;915;e;1021;e;793;e;687;e;667;e;592;e;679;e;628;e;614;e
ICD10-B50-B64;  Protozoenkrankheiten;35269;e;35736;e;36426;e;33661;e;30704;e;10431;e;6733;e;7608;e;9182;e;11790;e
ICD10-B50;    Malaria tropica durch Plasmodium falciparum;3470;e;3413;e;3562;e;3884;e;3971;e;3994;e;1467;e;2811;e;3602;e;4530;e
ICD10-B51;    Malaria tertiana durch Plasmodium vivax;2147;e;1924;e;1283;e;446;e;357;e;243;e;249;e;125;e;173;e;387;e
ICD10-B52;    Malaria quartana durch Plasmodium malariae;137;e;130;e;90;e;56;e;91;e;120;e;49;e;77;e;147;e;129;e
ICD10-B53;    Sonstige parasitologisch bestätigte Malaria;300;e;186;e;171;e;196;e;195;e;102;e;71;e;60;e;105;e;203;e
ICD10-B54;    Malaria, nicht näher bezeichnet;421;e;338;e;364;e;253;e;210;e;244;e;45;e;236;e;234;e;229;e
ICD10-B55;    Leishmaniose;635;e;785;e;1021;e;1087;e;576;e;521;e;405;e;446;e;797;e;1081;e
ICD10-B56;    Afrikanische Trypanosomiasis;10;e;-;;7;e;21;e;4;e;16;e;7;e;-;;18;e;1;e
ICD10-B57;    Chagas-Krankheit;-;;-;;7;e;4;e;-;;10;e;14;e;-;;6;e;6;e
ICD10-B58;    Toxoplasmose;5284;e;5148;e;5311;e;4660;e;4394;e;4268;e;3780;e;3252;e;3534;e;4338;e
ICD10-B59;    Pneumozystose;22143;e;23089;e;23892;e;22080;e;20098;e;-;;-;;-;;-;;-;
ICD10-B60;    Sonst.Protozoenkrankh., ao. nicht klassifizert;722;e;661;e;718;e;974;e;808;e;913;e;639;e;601;e;566;e;807;e
ICD10-B64;    Nicht näher bezeichnete Protozoenkrankheit;-;;62;e;-;;-;;-;;-;;7;e;-;;-;;79;e
ICD10-B65-B83;  Helminthosen;8011;e;8931;e;10159;e;9644;e;8226;e;8654;e;7668;e;6590;e;7628;e;8260;e
ICD10-B65;    Schistosomiasis (Bilharziose);548;e;1016;e;698;e;864;e;900;e;475;e;307;e;294;e;190;e;252;e
ICD10-B66;    Befall durch sonstige Trematoden (Egel);229;e;230;e;272;e;18;e;42;e;37;e;32;e;15;e;32;e;40;e
ICD10-B67;    Echinokokkose;4169;e;5018;e;6514;e;6048;e;4836;e;5731;e;5325;e;4561;e;5088;e;6054;e
ICD10-B68;    Taeniasis;35;e;35;e;40;e;66;e;39;e;20;e;35;e;9;e;2;e;90;e
ICD10-B69;    Zystizerkose;120;e;121;e;121;e;177;e;135;e;73;e;269;e;74;e;106;e;62;e
ICD10-B70;    Diphyllobothriose und Sparganose;8;e;9;e;19;e;10;e;24;e;6;e;38;e;9;e;30;e;135;e
ICD10-B71;    Befall durch sonstige Zestoden;36;e;10;e;39;e;75;e;30;e;13;e;27;e;24;e;48;e;14;e
ICD10-B72;    Drakunkulose;-;;-;;-;;-;;-;;-;;-;;-;;15;e;132;e
ICD10-B73;    Onchozerkose;-;;13;e;-;;8;e;-;;-;;1;e;-;;-;;1;e
ICD10-B74;    Filariose;56;e;61;e;79;e;51;e;47;e;62;e;77;e;17;e;35;e;42;e
ICD10-B75;    Trichinellose;21;e;109;e;14;e;2;e;16;e;36;e;-;;1;e;6;e;10;e
ICD10-B76;    Hakenwurm-Krankheit;13;e;77;e;52;e;45;e;34;e;26;e;13;e;2;e;108;e;22;e
ICD10-B77;    Askaridose;631;e;466;e;536;e;402;e;315;e;267;e;157;e;175;e;187;e;229;e
ICD10-B78;    Strongyloidiasis;52;e;48;e;62;e;171;e;148;e;139;e;228;e;140;e;178;e;111;e
ICD10-B79;    Trichuriasis;37;e;14;e;2;e;17;e;13;e;17;e;-;;-;;33;e;1;e
ICD10-B80;    Enterobiasis;1197;e;952;e;1055;e;871;e;984;e;999;e;770;e;811;e;973;e;529;e
ICD10-B81;    Sonstige Intestinale Helminthosen, ao.nicht klass.;143;e;89;e;39;e;93;e;54;e;69;e;36;e;17;e;72;e;49;e
ICD10-B82;    Nicht näher bezeichneter intestinaler Parasitismus;253;e;249;e;204;e;191;e;126;e;185;e;48;e;98;e;99;e;81;e
ICD10-B83;    Sonstige Helminthosen;463;e;414;e;413;e;535;e;483;e;499;e;305;e;343;e;426;e;406;e
ICD10-B85-B89;  Pedikulose/Akarinose/sonst.Parasitenbefall d. Haut;6911;e;10076;e;14940;e;22752;e;31732;e;37434;e;28669;e;26406;e;22070;e;27886;e
ICD10-B85;    Pedikulose/Phthiriasis (Läuse-/Filzläusebefall);123;e;180;e;256;e;129;e;232;e;265;e;239;e;102;e;204;e;261;e
ICD10-B86;    Skabies;6364;e;9372;e;14034;e;21976;e;30975;e;36715;e;28097;e;25760;e;21180;e;27053;e
ICD10-B87;    Myiasis;73;e;172;e;204;e;282;e;202;e;194;e;195;e;311;e;448;e;392;e
ICD10-B88;    Sonstiger Parasitenbefall der Haut;300;e;304;e;261;e;293;e;250;e;186;e;117;e;191;e;90;e;160;e
ICD10-B89;    Nicht näher bezeichnete parasitäre Krankheit;51;e;48;e;185;e;72;e;73;e;74;e;21;e;42;e;148;e;20;e
ICD10-B90-B94;  Folgezustände von infektiösen und parasitären Kh.;9;e;6;e;18;e;605;e;121;e;76;e;74;e;44;e;-;;7;e
ICD10-B90;    Folgezustände der Tuberkulose;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B91;    Folgezustände der Poliomyelitis;-;;-;;-;;-;;22;e;10;e;-;;-;;-;;-;
ICD10-B92;    Folgezustände der Lepra;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B94;    Folgezustände n.n.bez. infektiöser.u.parasit. Kh.;9;e;6;e;18;e;605;e;99;e;66;e;74;e;44;e;-;;7;e
ICD10-B95-B98;  Bakterien, Viren, sonst.Erreger, klass.in and.Kap.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B95;    Streptokokken und Staphylokokken als Ursache v.Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B96;    Sonstige Bakterien als Ursache von Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B97;    Viren als Ursache von anderen Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B98;    Sonstige Erreger als Ursache von Krankheiten;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-B99-B99;  Sonstige Infektionskrankheiten;211572;e;214999;e;217928;e;213611;e;210258;e;209069;e;201693;e;202399;e;218529;e;221932;e
ICD10-B99;    Sonstige u. nicht näher bezeichnete Infektionskh.;211572;e;214999;e;217928;e;213611;e;210258;e;209069;e;201693;e;202399;e;218529;e;221932;e
ICD10-C00-C97;Bösartige Neubildungen;12638459;e;12367190;e;12411504;e;12381264;e;12500149;e;12416304;e;11431458;e;11060842;e;10886581;e;10979262;e
ICD10-C00-C14;  Bösartige Neubildung, Lippe, Mundhöhle, Pharynx;500393;e;484540;e;478743;e;478218;e;478469;e;463963;e;440847;e;408464;e;389917;e;391589;e
ICD10-C00;    Bösartige Neubildung der Lippe;11564;e;10277;e;10379;e;10678;e;10661;e;10263;e;9401;e;8902;e;8716;e;8885;e
ICD10-C01;    Bösartige Neubildung des Zungengrundes;38991;e;37279;e;38717;e;39794;e;38645;e;36617;e;35528;e;33415;e;32023;e;30562;e
