ICD10-A20-A28;  Bestimmte bakterielle Zoonosen;7,1;e;7,2;e;6,4;e;6,8;e;6,6;e;6,3;e;6,3;e;6,8;e;6,4;e;6,5;e
ICD10-A20;    Pest;-;;8;e;-;;-;;-;;9,5;e;3;e;-;;13,3;e;-;
ICD10-A21;    Tularämie;10,6;e;10,9;e;12,1;e;11,2;e;8,8;e;10,9;e;14,3;e;10,6;e;8,8;e;9,5;e
ICD10-A22;    Anthrax (Milzbrand);1;e;-;;-;;7;e;-;;-;;-;;5;e;11;e;-;
ICD10-A23;    Brucellose;7,7;e;4,9;e;6,7;e;4,7;e;6,9;e;5,6;e;6,8;e;8,2;e;7;e;6;e
ICD10-A24;    Rotz (Malleus) und Melioidose (Pseudorotz);9,7;e;6,3;e;13,8;e;15,8;e;31;e;10,8;e;18;e;12;e;25;e;12;e
ICD10-A25;    Rattenbisskrankheiten;8,3;e;14,7;e;8,7;e;9,3;e;6;e;9,8;e;5,5;e;9;e;11,5;e;12,7;e
ICD10-A26;    Erysipeloid;5,6;e;6,4;e;5,6;e;5,8;e;5,1;e;5,4;e;5,1;e;5;e;6,5;e;5,5;e
ICD10-A27;    Leptospirose;9,5;e;11,7;e;9,7;e;10,6;e;10,8;e;9,4;e;11,9;e;11;e;9,7;e;10,9;e
ICD10-A28;    Sonstige bakterielle Zoonosen, ao.nicht klass.;6,9;e;7,5;e;5,8;e;6,3;e;6;e;5,7;e;5,3;e;5,6;e;5,5;e;5,4;e
ICD10-A30-A49;  Sonstige bakterielle Krankheiten;10,9;e;10,7;e;10,6;e;10,4;e;10,4;e;10,3;e;10,3;e;10,3;e;10,5;e;10,2;e
ICD10-A30;    Lepra (Aussatz);10,3;e;6,2;e;9,8;e;39,7;e;5;e;14;e;7,5;e;7,8;e;11;e;16,6;e
ICD10-A31;    Infektion durch sonstige Mykobakterien;12,1;e;11,5;e;11,7;e;10,5;e;11,3;e;11,6;e;10,6;e;10,4;e;9,6;e;9,6;e
ICD10-A32;    Listeriose;19,7;e;17,5;e;18,5;e;20,3;e;18,7;e;18,9;e;17,5;e;18,1;e;21,4;e;20,8;e
ICD10-A33;    Tetanus neonatorum;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A34;    Tetanus während Schwangerschaft,Geburt, Wochenbett;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A35;    Sonstiger Tetanus;49,6;e;32,7;e;25,4;e;3;e;28,8;e;36,9;e;15,5;e;44;e;10,9;e;23,5;e
ICD10-A36;    Diphtherie;7,9;e;11,3;e;9,6;e;10,7;e;9,4;e;4;e;8,9;e;7,5;e;12,4;e;11,3;e
ICD10-A37;    Keuchhusten;7;e;7,3;e;7;e;6,5;e;6,3;e;6,1;e;6,6;e;5,9;e;6;e;5;e
ICD10-A38;    Scharlach;3,1;e;3,2;e;3,1;e;3,1;e;3,2;e;2,9;e;3;e;3,4;e;3;e;2,9;e
ICD10-A39;    Meningokokkeninfektion;12,9;e;12,4;e;12,7;e;13,3;e;13;e;13,3;e;13,4;e;11,4;e;11,5;e;12,3;e
ICD10-A40;    Streptokokkensepsis;14,3;e;14;e;13,6;e;13,6;e;13,2;e;13,2;e;14,8;e;15;e;14,8;e;15,4;e
ICD10-A41;    Sonstige Sepsis;12,6;e;12,2;e;12;e;11,8;e;11,6;e;11,5;e;12,4;e;12,5;e;12,8;e;12,7;e
ICD10-A42;    Aktinomykose;13,3;e;12,1;e;12,2;e;11,9;e;11,2;e;11,2;e;10,3;e;10,3;e;10,2;e;12,9;e
ICD10-A43;    Nokardiose;19,6;e;24,6;e;24,9;e;25,8;e;23,5;e;18,3;e;18,4;e;23;e;16,1;e;17,6;e
ICD10-A44;    Bartonellose;8,7;e;6,2;e;7,3;e;6,5;e;15,4;e;10,9;e;8,7;e;6,8;e;4,1;e;13,5;e
ICD10-A46;    Erysipel (Wundrose);8,3;e;8,2;e;8,2;e;8,1;e;8,1;e;8,1;e;8,2;e;8,2;e;8,2;e;7,9;e
ICD10-A48;    Sonstige bakterielle Krankheiten, ao.nicht klass.;13,7;e;13,1;e;12,8;e;12,4;e;12,1;e;12;e;12,1;e;11,7;e;12;e;11,6;e
ICD10-A49;    Bakterielle Infektion nicht näher bez.Lokalisation;8,1;e;8;e;7,9;e;8;e;8,4;e;8,4;e;9,2;e;9,5;e;9,8;e;9,8;e
ICD10-A50-A64;  Infektionen, vorw.d. Geschlechtsverkehr übertragen;6,1;e;5,7;e;5,8;e;5,7;e;5,6;e;5,6;e;5,9;e;5,5;e;5,5;e;5,7;e
ICD10-A50;    Syphilis connata;11,5;e;11,7;e;10,8;e;12,7;e;11,6;e;12;e;14;e;9,5;e;17,5;e;8,5;e
ICD10-A51;    Frühsyphilis;4,9;e;3,9;e;4;e;4,1;e;3,7;e;4,4;e;4,8;e;3,8;e;4,6;e;4,4;e
ICD10-A52;    Spätsyphilis;12,6;e;11,6;e;11,7;e;12,3;e;11,8;e;10,7;e;12,3;e;10,9;e;10,9;e;12,2;e
ICD10-A53;    Sonstige und nicht näher bezeichnete Syphilis;5,2;e;5,8;e;5;e;5,4;e;5;e;5,3;e;6,2;e;6,5;e;4,4;e;5,3;e
ICD10-A54;    Gonokokkeninfektion;4,9;e;5;e;5,8;e;5;e;5;e;4,9;e;4,9;e;4,9;e;5,9;e;5,1;e
ICD10-A55;    Lymphogranuloma inguinale (venereum) d. Chlamydien;9,6;e;4,8;e;9,7;e;5,8;e;5,9;e;4,2;e;6,7;e;4;e;7,9;e;7,4;e
ICD10-A56;    Sonst. d. Geschlechtsverkehr übertr. Chlamydienkh.;5;e;4,7;e;4,8;e;4,6;e;4,5;e;4,1;e;4,6;e;4,3;e;4,4;e;4,2;e
ICD10-A57;    Ulcus molle (venereum);9,3;e;13,8;e;6,1;e;4,4;e;4;e;12,1;e;12,3;e;5,5;e;2,7;e;4;e
ICD10-A58;    Granuloma venereum (inguinale);1,8;e;1,6;e;2,8;e;1,6;e;2;e;2,3;e;1,1;e;2,7;e;2,9;e;3,8;e
ICD10-A59;    Trichomoniasis;4,3;e;4,3;e;3,2;e;3,8;e;3,4;e;3,8;e;3,5;e;2,9;e;2,6;e;4;e
ICD10-A60;    Infektionen d.Anogenitalbereichs durch Herpesviren;5;e;4,9;e;4,9;e;4,9;e;4,8;e;4,9;e;4,9;e;4,8;e;4,7;e;4,7;e
ICD10-A63;    Sonst. vorwiegend d.Geschlechtsverk.übertr.Krankh.;1,5;e;2,7;e;2,6;e;1,9;e;1,3;e;2,8;e;1,2;e;2,8;e;1,6;e;1,6;e
ICD10-A64;    Durch Geschlechtsverkehr übertragene Krankheiten;2;e;3,3;e;1;e;3;e;8,3;e;2;e;1,8;e;8,5;e;4,8;e;4;e
ICD10-A65-A69;  Sonstige Spirochätenkrankheiten;9,3;e;9;e;9,3;e;9,3;e;9,3;e;9;e;9;e;9,1;e;9,1;e;9,1;e
ICD10-A65;    Nichtvenerische Syphilis;-;;-;;-;;-;;3;e;-;;2;e;-;;-;;-;
ICD10-A66;    Frambösie;18;e;8;e;-;;3;e;1;e;-;;-;;-;;-;;1;e
ICD10-A67;    Pinta (Carate);-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A68;    Rückfallfieber;7;e;6,1;e;6;e;8,5;e;6,1;e;6,1;e;5,4;e;5,9;e;4,4;e;5,4;e
ICD10-A69;    Sonstige Spirochäteninfektionen;9,3;e;9,1;e;9,3;e;9,3;e;9,3;e;9;e;9,1;e;9,1;e;9,1;e;9,1;e
ICD10-A70-A74;  Sonstige Krankheiten durch Chlamydien;7,1;e;6,3;e;6,6;e;7,2;e;7,4;e;6;e;6,7;e;6,5;e;6;e;5,8;e
ICD10-A70;    Infektionen durch Chlamydia psittaci;11;e;12,5;e;7,6;e;13,4;e;12,7;e;10,4;e;8,9;e;6,8;e;9,3;e;7,9;e
ICD10-A71;    Trachom;-;;-;;-;;3;e;2;e;-;;-;;-;;-;;-;
ICD10-A74;    Sonstige Krankheiten durch Chlamydien;6,8;e;6;e;6,5;e;7;e;7,3;e;5,8;e;6,4;e;6,4;e;5,9;e;5,5;e
ICD10-A75-A79;  Rickettsiosen;8,4;e;8,9;e;9,6;e;9,1;e;9,1;e;10,9;e;12,3;e;9,4;e;9,5;e;9,6;e
ICD10-A75;    Fleckfieber;3,8;e;4,5;e;12,7;e;8;e;7,5;e;4,3;e;6;e;19;e;8,7;e;7;e
ICD10-A77;    Zeckenbissfieber (Rickettsiosen, d.Zecken übertr.);4,4;e;5,7;e;6,1;e;3;e;3,1;e;13,3;e;4,1;e;3,9;e;5,1;e;4,2;e
ICD10-A78;    Q-Fieber;9,1;e;9,5;e;10,7;e;11,2;e;12,7;e;11,8;e;14,8;e;11;e;11;e;12,1;e
ICD10-A79;    Sonstige Rickettsiosen;8,7;e;8,2;e;5,3;e;4,9;e;7,4;e;6,1;e;19;e;3,8;e;4;e;7;e
ICD10-A80-A89;  Virusinfektionen des Zentralnervensystems;9,7;e;9,5;e;9,2;e;9,6;e;8,8;e;8,9;e;10,6;e;11,1;e;10,4;e;9,2;e
ICD10-A80;    Akute Poliomyelitis (Spinale Kinderlähmung);138;e;15;e;5,5;e;2;e;1;e;3,5;e;10,5;e;-;;15,3;e;2;e
ICD10-A81;    Atypische Virus-Infektionen d.Zentralnervensystems;15,9;e;15,9;e;15,4;e;17,1;e;16,7;e;15,8;e;14,8;e;15,5;e;14,8;e;15,5;e
ICD10-A82;    Tollwut (Rabies);3,5;e;-;;1;e;-;;5;e;3;e;-;;-;;-;;2;e
ICD10-A83;    Virusenzephalitis, durch Moskitos übertragen;12;e;-;;21;e;-;;33,5;e;18,5;e;-;;47;e;8,5;e;5,7;e
ICD10-A84;    Virusenzephalitis, durch Zecken übertragen;14,5;e;12,6;e;12,4;e;12,6;e;11,4;e;10,9;e;11,4;e;13,6;e;12,6;e;12,9;e
ICD10-A85;    Sonstige Virusenzephalitis, ao.nicht klass.;13,7;e;12,7;e;11,4;e;13,1;e;10,7;e;12,5;e;12,3;e;14,7;e;13,8;e;11;e
ICD10-A86;    Virusenzephalitis, nicht näher bezeichnet;12,5;e;12,4;e;12,7;e;11,9;e;11,6;e;12,1;e;12,7;e;11,8;e;11,8;e;10,8;e
ICD10-A87;    Virusmeningitis;7,1;e;7;e;6,7;e;6,9;e;6,6;e;6,6;e;7,7;e;7,9;e;7,2;e;6,3;e
ICD10-A88;    Sonstige Virusinfektionen des Zentralnervensystems;6,4;e;5,9;e;5,2;e;5,6;e;6,1;e;4,4;e;4,3;e;4,9;e;10;e;6,6;e
ICD10-A89;    Virusinfektion des Zentralnervensystems, n.n.bez.;10,5;e;9;e;8,3;e;7,3;e;7,8;e;8,5;e;6,6;e;9,3;e;7,8;e;9;e
ICD10-A90-A99;  Athropoden-Virus-Kh. u. virales hämorrhag.Fieber;6;e;6,4;e;5,9;e;6,3;e;6,1;e;6,2;e;7,4;e;6,1;e;5,7;e;5,2;e
ICD10-A90;    Dengue-Fieber (Klassische Dengue);4,4;e;4,8;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A91;    Hämorrhagisches Dengue-Fieber;2,3;e;4,9;e;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-A92;    Sonstige durch Moskitos übertragene Viruskrankh.;4,4;e;4,4;e;2,6;e;7,7;e;14,7;e;21,6;e;22,7;e;23,5;e;17;e;13,3;e
ICD10-A93;    Sonst. durch Arthropoden übertragene Viruskrankh.;6,3;e;3,5;e;7,7;e;3,3;e;3,3;e;3,5;e;3;e;4,5;e;5,5;e;5,7;e
ICD10-A94;    Durch Arthropoden übertrag. Viruskrankh., n.n.bez.;2,5;e;5;e;7,2;e;6,2;e;5,7;e;5,8;e;-;;2;e;2;e;11;e
ICD10-A95;    Gelbfieber;1;e;-;;4;e;-;;71,5;e;-;;-;;-;;-;;3;e
ICD10-A96;    Hämorrhagisches Fieber durch Arenaviren;4;e;-;;18;e;4;e;-;;8;e;-;;-;;5;e;-;
ICD10-A97;    Dengue;-;;-;;4,4;e;4,7;e;4,1;e;4,3;e;4,8;e;3,7;e;4;e;3,9;e
ICD10-A98;    Sonst. hämorrhagische Viruskrankh.,ao.nicht klass.;6,9;e;7,1;e;7,6;e;6,5;e;7;e;6,5;e;7,6;e;6,1;e;6,6;e;6;e
ICD10-A99;    Nicht näher bez. hämorrhagische Viruskrankheit;5,8;e;3,8;e;7,5;e;-;;1;e;4;e;1;e;-;;-;;2;e
ICD10-B00-B09;  Virusinfektionen,gekennz.d.Haut-/Schleimhautläsion;7,2;e;7,3;e;7,3;e;7,2;e;7,4;e;7,3;e;7,6;e;7,6;e;7,6;e;7,6;e
ICD10-B00;    Infektionen durch Herpesviren (Herpes simplex);7,6;e;7,9;e;7,8;e;7,6;e;8;e;7,7;e;8,5;e;8,3;e;8,4;e;8,5;e
ICD10-B01;    Varizellen (Windpocken);8,1;e;7,9;e;8;e;8,7;e;8,9;e;9;e;10,4;e;11,3;e;9,6;e;9,1;e
ICD10-B02;    Zoster (Herpes zoster);8,2;e;8,1;e;8,1;e;8;e;8;e;8,1;e;8;e;8,1;e;8,2;e;8,1;e
ICD10-B03;    Pocken;-;;4;e;-;;-;;6;e;-;;-;;-;;-;;-;
ICD10-B04;    Affenpocken;-;;-;;-;;-;;-;;-;;-;;-;;5,8;e;3,3;e
ICD10-B05;    Masern;5,2;e;4,6;e;5,3;e;5,5;e;4,8;e;5;e;5,3;e;3,1;e;5,3;e;4,2;e
ICD10-B06;    Röteln (Rubeola, Rubella);5,5;e;4,5;e;5,9;e;5,6;e;6,8;e;4,7;e;5,4;e;3,7;e;2,3;e;5,5;e
ICD10-B07;    Viruswarzen;2,3;e;2,1;e;2,1;e;2,3;e;2,1;e;1,9;e;1,8;e;1,9;e;1,9;e;1,9;e
ICD10-B08;    Sonst. Virusinfektionen Haut-/Schleimhautläsionen;2,8;e;2,8;e;2,7;e;2,7;e;2,8;e;2,6;e;2,8;e;2,7;e;2,5;e;2,6;e
ICD10-B09;    N.n.bez. Virusinfektion Haut-/Schleimhautläsionen;3,6;e;3,5;e;3,5;e;3,3;e;3,5;e;3,7;e;3,6;e;3,4;e;3,1;e;3,2;e
ICD10-B15-B19;  Virushepatitis;5,9;e;5,6;e;6,1;e;6,2;e;6,3;e;6,1;e;6,4;e;6,1;e;6,2;e;5,8;e
ICD10-B15;    Akute Virushepatitis A;5,6;e;5,9;e;5,9;e;5,7;e;5,9;e;5,6;e;5,8;e;5,6;e;5,5;e;4,9;e
ICD10-B16;    Akute Virushepatitis B;8,3;e;7,6;e;8,1;e;8,1;e;8;e;7,6;e;8,2;e;8,1;e;7,1;e;6,9;e
ICD10-B17;    Sonstige akute Virushepatitis;7,5;e;7;e;7,3;e;7;e;7,1;e;6,6;e;6,5;e;6,3;e;6,4;e;5,9;e
ICD10-B18;    Chronische Virushepatitis;4,3;e;3,7;e;4,1;e;4,5;e;4,4;e;4,3;e;5,7;e;5,1;e;5,8;e;6,2;e
ICD10-B19;    Nicht näher bezeichnete Virushepatitis;6,4;e;4,7;e;5,8;e;4,8;e;5,3;e;5,2;e;4,9;e;5;e;4,9;e;4,4;e
ICD10-B20-B24;  HIV-Krankheit;11,9;e;12,8;e;13,5;e;13,4;e;14,9;e;14,4;e;16,5;e;15,7;e;16,8;e;17,1;e
ICD10-B20;    Infektiöse u.parasitäre Krankh.infolge HIV-Krankh.;15;e;14,4;e;17,2;e;17,8;e;17,9;e;17,7;e;20,1;e;20;e;20;e;19,4;e
ICD10-B21;    Bösartige Neubildungen infolge HIV-Krankheit;12,6;e;12,3;e;11,2;e;12,5;e;13,9;e;13,7;e;11,9;e;8,9;e;16,1;e;13,8;e
ICD10-B22;    Sonst. näher bezeichn. Krankheiten infolge HIV-Kh.;10,6;e;13,6;e;12,8;e;13,3;e;15,2;e;15;e;18,6;e;15,9;e;17,8;e;19,7;e
ICD10-B23;    Sonstige Krankheitszustände infolge HIV-Krankheit;8,9;e;11,1;e;11,6;e;8,3;e;13,8;e;11,9;e;12,4;e;12,7;e;13,1;e;15,1;e
ICD10-B24;    Nicht näher bezeichnete HIV-Krankheit;10;e;10,9;e;10,1;e;9,6;e;9;e;7,7;e;8,9;e;8,5;e;10,9;e;11;e
ICD10-B25-B34;  Sonstige Viruskrankheiten;4,6;e;4,6;e;4,4;e;4,4;e;4,4;e;4,4;e;5,2;e;5,8;e;5,4;e;4,6;e
ICD10-B25;    Zytomegalie;14,5;e;14,7;e;13,8;e;14;e;13,4;e;13,3;e;13,5;e;13,4;e;12,9;e;12,6;e
ICD10-B26;    Mumps;5;e;5,4;e;5,4;e;4,7;e;5,7;e;3,9;e;5,4;e;6,5;e;6;e;5;e
ICD10-B27;    Infektiöse Mononukleose;4,5;e;4,5;e;4,4;e;4,3;e;4,3;e;4,2;e;4,3;e;4,3;e;4,1;e;4;e
ICD10-B30;    Viruskonjunktivitis;3,9;e;3,2;e;3,3;e;3,3;e;3,6;e;3,6;e;4,2;e;3,9;e;3,1;e;3,7;e
ICD10-B33;    Sonstige Viruskrankheiten, ao. nicht klassifiziert;4,4;e;4,7;e;4,6;e;5,2;e;5,5;e;5,6;e;6,8;e;7,4;e;6,2;e;5,6;e
ICD10-B34;    Viruskrankheit nicht näher bezeichn. Lokalisation;3,2;e;3,1;e;3,1;e;3,1;e;3,1;e;3,1;e;4,5;e;5,6;e;5,3;e;4,1;e
ICD10-B35-B49;  Mykosen;10,4;e;10,8;e;10,2;e;10;e;9,6;e;10,2;e;10,4;e;9,9;e;10,2;e;9,7;e
ICD10-B35;    Dermatophytose (Tinea);6,3;e;6,7;e;6,8;e;7;e;6,1;e;5,8;e;5,5;e;5,5;e;5,5;e;5,7;e
ICD10-B36;    Sonstige oberflächliche Mykosen;5,4;e;6,1;e;5,5;e;5,8;e;6,6;e;6;e;5;e;4,8;e;6,1;e;6,6;e
ICD10-B37;    Kandidose;9,7;e;9,7;e;9,2;e;8,9;e;8,6;e;8,5;e;8,3;e;8;e;8,4;e;8,3;e
ICD10-B38;    Kokzidioidomykose;19,3;e;20;e;1,5;e;16;e;19;e;5,5;e;-;;11,7;e;7;e;14,7;e
ICD10-B39;    Histoplasmose;14;e;12,7;e;8,1;e;6,3;e;9,3;e;13,8;e;17,8;e;18,4;e;6;e;20,4;e
ICD10-B40;    Blastomykose;-;;6;e;3;e;6;e;-;;-;;-;;-;;-;;17,3;e
ICD10-B41;    Parakokzidioidomykose;-;;-;;-;;-;;4;e;-;;-;;-;;-;;-;
ICD10-B42;    Sporotrichose;9;e;-;;1;e;4,7;e;-;;-;;9;e;23;e;10;e;-;
ICD10-B43;    Chromomykose und chromomykotischer Abszess;22,2;e;52,5;e;1;e;22;e;50;e;83;e;4;e;3;e;45,3;e;6,7;e
ICD10-B44;    Aspergillose;14,3;e;15,3;e;14,7;e;14;e;13,4;e;12,3;e;12,3;e;11,2;e;11,2;e;9,4;e
ICD10-B45;    Kryptokokkose;27;e;26;e;23,4;e;33,6;e;21,6;e;23,8;e;32;e;20,2;e;27,4;e;25,1;e
ICD10-B46;    Zygomykose;12,7;e;25;e;34,1;e;21,1;e;20,6;e;13,6;e;32,6;e;16,7;e;27,5;e;27,1;e
ICD10-B47;    Myzetom;6,3;e;7,8;e;6,7;e;5;e;7,1;e;9;e;13,1;e;5,1;e;11;e;4,1;e
ICD10-B48;    Sonstige Mykosen, anderenorts nicht klassifiziert;12,1;e;12,6;e;16,1;e;11,3;e;11;e;18,8;e;18,5;e;19,3;e;18,7;e;18,9;e
ICD10-B49;    Nicht näher bezeichnete Mykose;7,4;e;10,1;e;8,7;e;9,4;e;8,2;e;8,1;e;7,8;e;8,8;e;9,2;e;7,9;e
ICD10-B50-B64;  Protozoenkrankheiten;12,1;e;12;e;12,2;e;11,9;e;11,9;e;6,5;e;8,4;e;7,1;e;6,9;e;7;e
ICD10-B50;    Malaria tropica durch Plasmodium falciparum;4,9;e;4,9;e;4,6;e;4,6;e;4,8;e;4,4;e;5,1;e;4,8;e;4,8;e;4,8;e
ICD10-B51;    Malaria tertiana durch Plasmodium vivax;5,2;e;4,8;e;5,4;e;4,2;e;3,9;e;4,2;e;4,2;e;4,2;e;4;e;4,2;e
ICD10-B52;    Malaria quartana durch Plasmodium malariae;5,1;e;5,7;e;4,7;e;4;e;4,1;e;4,1;e;4,5;e;5,9;e;4,7;e;4,3;e
ICD10-B53;    Sonstige parasitologisch bestätigte Malaria;5;e;4,5;e;4,3;e;4,8;e;4,8;e;3,1;e;3,9;e;2,9;e;3,2;e;4,4;e
ICD10-B54;    Malaria, nicht näher bezeichnet;3,2;e;3;e;3,5;e;2,6;e;2,8;e;3,1;e;2,8;e;3,5;e;2,9;e;2,6;e
ICD10-B55;    Leishmaniose;9,6;e;7,4;e;6,6;e;8,8;e;8,2;e;8,1;e;8,3;e;8;e;10,6;e;10,3;e
ICD10-B56;    Afrikanische Trypanosomiasis;5;e;-;;7;e;10,5;e;4;e;5,3;e;7;e;-;;9;e;1;e
ICD10-B57;    Chagas-Krankheit;-;;-;;7;e;4;e;-;;5;e;14;e;-;;6;e;3;e
ICD10-B58;    Toxoplasmose;13,6;e;13,8;e;13;e;12,3;e;13,1;e;12,7;e;13,5;e;13,7;e;14,7;e;15,7;e
ICD10-B59;    Pneumozystose;21,2;e;20,6;e;20,6;e;20,1;e;19,8;e;-;;-;;-;;-;;-;
ICD10-B60;    Sonst.Protozoenkrankh., ao. nicht klassifizert;8,5;e;7,9;e;8,8;e;8,9;e;8,2;e;9,6;e;8,1;e;9,9;e;9;e;9,3;e
ICD10-B64;    Nicht näher bezeichnete Protozoenkrankheit;-;;31;e;-;;-;;-;;-;;3,5;e;-;;-;;79;e
ICD10-B65-B83;  Helminthosen;5,4;e;6,2;e;6,4;e;6,8;e;6;e;6,5;e;7,2;e;6,5;e;6,7;e;7,5;e
ICD10-B65;    Schistosomiasis (Bilharziose);6;e;6,7;e;7,7;e;5,9;e;6,1;e;5,9;e;6,1;e;6,3;e;4,9;e;6;e
ICD10-B66;    Befall durch sonstige Trematoden (Egel);2,7;e;2,7;e;2;e;9;e;8,4;e;7,4;e;6,4;e;3,8;e;6,4;e;5;e
ICD10-B67;    Echinokokkose;10,8;e;11,4;e;11,3;e;11,4;e;9,8;e;10,8;e;10,7;e;9,7;e;11,3;e;10,8;e
ICD10-B68;    Taeniasis;5;e;2,9;e;3,3;e;4,7;e;6,5;e;4;e;5;e;2,3;e;2;e;6;e
ICD10-B69;    Zystizerkose;7,5;e;12,1;e;8,6;e;12,6;e;7,1;e;8,1;e;12,8;e;6,7;e;5,9;e;5,2;e
ICD10-B70;    Diphyllobothriose und Sparganose;2,7;e;4,5;e;6,3;e;3,3;e;8;e;3;e;6,3;e;3;e;5;e;5;e
ICD10-B71;    Befall durch sonstige Zestoden;5,1;e;3,3;e;6,5;e;5,8;e;5;e;6,5;e;4,5;e;6;e;6;e;2,3;e
ICD10-B72;    Drakunkulose;-;;-;;-;;-;;-;;-;;-;;-;;15;e;11;e
ICD10-B73;    Onchozerkose;-;;6,5;e;-;;4;e;-;;-;;1;e;-;;-;;1;e
ICD10-B74;    Filariose;4,3;e;3,6;e;6,6;e;6,4;e;5,2;e;5,2;e;7,7;e;3,4;e;8,8;e;3,2;e
ICD10-B75;    Trichinellose;7;e;9,9;e;7;e;2;e;5,3;e;12;e;-;;1;e;2;e;5;e
ICD10-B76;    Hakenwurm-Krankheit;3,3;e;7;e;4,3;e;5;e;4,3;e;5,2;e;4,3;e;2;e;4,5;e;5,5;e
ICD10-B77;    Askaridose;3,1;e;3,1;e;4;e;3,8;e;3,2;e;2,8;e;3,4;e;3,6;e;3,5;e;3,2;e
ICD10-B78;    Strongyloidiasis;7,4;e;6;e;6,2;e;9;e;11,4;e;9,9;e;15,2;e;14;e;6,6;e;7,4;e
ICD10-B79;    Trichuriasis;6,2;e;2,8;e;2;e;3,4;e;4,3;e;5,7;e;-;;-;;3;e;1;e
ICD10-B80;    Enterobiasis;3,1;e;3;e;2,9;e;2,8;e;2,8;e;2,9;e;3;e;3;e;2,9;e;2,8;e
